fecha,Bolilla 1,Bolilla 2,Bolilla 3,Bolilla 4,Bolilla 5,Bolilla 6,0,1,2,3,4
2012-09-01,4.0,10.0,11.0,22.0,26.0,29 ,,,,,
2012-08-28,5.0,9.0,14.0,19.0,31.0,33 ,,,,,
2012-08-25,6.0,9.0,10.0,11.0,24.0,25 ,,,,,
2012-08-21,5.0,10.0,14.0,19.0,32.0,36 ,,,,,
2012-08-18,5.0,9.0,13.0,18.0,19.0,36 ,,,,,
2012-08-14,2.0,9.0,16.0,26.0,37.0,39 ,,,,,
2012-08-11,12.0,25.0,26.0,30.0,36.0,37 ,,,,,
2012-08-07,7.0,16.0,20.0,24.0,30.0,32 ,,,,,
2012-08-04,4.0,14.0,15.0,25.0,30.0,33 ,,,,,
2012-07-31,2.0,14.0,21.0,23.0,34.0,36 ,,,,,
2012-07-28,3.0,21.0,23.0,29.0,32.0,39 ,,,,,
2012-07-24,1.0,2.0,9.0,18.0,23.0,29 ,,,,,
2012-07-21,7.0,8.0,11.0,19.0,22.0,26 ,,,,,
2012-07-17,5.0,9.0,10.0,18.0,24.0,30 ,,,,,
2012-07-14,4.0,5.0,7.0,19.0,28.0,40 ,,,,,
2012-07-10,11.0,13.0,19.0,21.0,22.0,31 ,,,,,
2012-07-07,2.0,13.0,14.0,25.0,31.0,40 ,,,,,
2012-07-03,6.0,11.0,17.0,20.0,21.0,31 ,,,,,
2012-06-30,5.0,7.0,13.0,19.0,34.0,36 ,,,,,
2012-06-26,2.0,14.0,21.0,22.0,27.0,30 ,,,,,
2012-06-23,1.0,3.0,26.0,34.0,38.0,39 ,,,,,
2012-06-19,14.0,15.0,16.0,21.0,28.0,33 ,,,,,
2012-06-16,5.0,20.0,23.0,30.0,35.0,37 ,,,,,
2012-06-12,2.0,6.0,15.0,18.0,38.0,39 ,,,,,
2012-06-09,5.0,6.0,20.0,23.0,28.0,33 ,,,,,
2012-06-05,6.0,9.0,18.0,33.0,34.0,35 ,,,,,
2012-06-02,4.0,6.0,11.0,15.0,16.0,35 ,,,,,
2012-05-29,9.0,13.0,14.0,16.0,36.0,38 ,,,,,
2012-05-26,4.0,5.0,8.0,24.0,37.0,39 ,,,,,
2012-05-22,2.0,4.0,16.0,18.0,21.0,22 ,,,,,
2012-05-19,1.0,5.0,6.0,12.0,26.0,34 ,,,,,
2012-05-15,9.0,21.0,24.0,30.0,34.0,35 ,,,,,
2012-05-12,8.0,14.0,25.0,26.0,31.0,40 ,,,,,
2012-05-08,1.0,3.0,26.0,30.0,34.0,37 ,,,,,
2012-05-05,1.0,14.0,22.0,23.0,29.0,37 ,,,,,
2012-05-01,2.0,4.0,12.0,19.0,25.0,32 ,,,,,
2012-04-28,8.0,9.0,14.0,25.0,30.0,36 ,,,,,
2012-04-24,2.0,14.0,22.0,27.0,31.0,39 ,,,,,
2012-04-21,19.0,21.0,24.0,32.0,33.0,35 ,,,,,
2012-04-17,3.0,4.0,7.0,11.0,20.0,25 ,,,,,
2012-04-14,4.0,10.0,14.0,18.0,30.0,38 ,,,,,
2012-04-10,1.0,8.0,10.0,12.0,15.0,40 ,,,,,
2012-04-07,7.0,12.0,15.0,27.0,38.0,40 ,,,,,
2012-04-03,2.0,22.0,26.0,27.0,39.0,40 ,,,,,
2012-03-31,4.0,5.0,11.0,17.0,20.0,21 ,,,,,
2012-03-27,3.0,13.0,20.0,22.0,25.0,38 ,,,,,
2012-03-24,1.0,7.0,12.0,21.0,30.0,40 ,,,,,
2012-03-20,2.0,14.0,15.0,22.0,24.0,25 ,,,,,
2012-03-17,3.0,26.0,30.0,34.0,37.0,38 ,,,,,
2012-03-13,3.0,18.0,20.0,22.0,28.0,31 ,,,,,
2012-03-10,10.0,13.0,20.0,32.0,35.0,36 ,,,,,
2012-03-06,5.0,10.0,13.0,16.0,21.0,35 ,,,,,
2012-03-03,9.0,11.0,16.0,22.0,31.0,32 ,,,,,
2012-02-28,9.0,10.0,18.0,31.0,35.0,37 ,,,,,
2012-02-25,5.0,10.0,22.0,26.0,32.0,33 ,,,,,
2012-02-21,1.0,12.0,15.0,35.0,36.0,37 ,,,,,
2012-02-18,15.0,17.0,22.0,24.0,27.0,33 ,,,,,
2012-02-14,8.0,16.0,20.0,24.0,32.0,35 ,,,,,
2012-02-11,6.0,8.0,11.0,12.0,31.0,35 ,,,,,
2012-02-07,5.0,16.0,30.0,33.0,38.0,39 ,,,,,
2012-02-04,3.0,14.0,20.0,27.0,30.0,37 ,,,,,
2012-01-31,6.0,7.0,10.0,22.0,31.0,39 ,,,,,
2012-01-28,20.0,21.0,26.0,28.0,30.0,39 ,,,,,
2012-01-24,12.0,24.0,31.0,33.0,37.0,39 ,,,,,
2012-01-21,1.0,12.0,13.0,17.0,26.0,27 ,,,,,
2012-01-17,3.0,13.0,16.0,21.0,30.0,35 ,,,,,
2012-01-14,2.0,6.0,16.0,22.0,30.0,33 ,,,,,
2012-01-10,3.0,11.0,19.0,20.0,34.0,39 ,,,,,
2012-01-07,6.0,7.0,20.0,21.0,34.0,37 ,,,,,
2012-01-03,3.0,4.0,6.0,11.0,21.0,28 ,,,,,
2011-12-31,2.0,22.0,28.0,29.0,30.0,38 ,,,,,
2011-12-27,7.0,17.0,23.0,25.0,29.0,32 ,,,,,
2011-12-24,7.0,12.0,26.0,33.0,39.0,40 ,,,,,
2011-12-20,17.0,23.0,24.0,29.0,34.0,39 ,,,,,
2011-12-17,3.0,13.0,22.0,24.0,25.0,26 ,,,,,
2011-12-13,10.0,11.0,13.0,15.0,16.0,36 ,,,,,
2011-12-10,14.0,18.0,20.0,31.0,39.0,40 ,,,,,
2011-12-06,10.0,14.0,16.0,24.0,32.0,33 ,,,,,
2011-12-03,9.0,15.0,16.0,18.0,23.0,38 ,,,,,
2011-11-29,3.0,12.0,22.0,23.0,31.0,34 ,,,,,
2011-11-26,1.0,4.0,12.0,34.0,35.0,37 ,,,,,
2011-11-22,8.0,15.0,20.0,21.0,24.0,31 ,,,,,
2011-11-19,4.0,11.0,14.0,32.0,34.0,37 ,,,,,
2011-11-15,4.0,5.0,8.0,17.0,18.0,26 ,,,,,
2011-11-12,4.0,5.0,10.0,18.0,22.0,28 ,,,,,
2011-11-08,1.0,2.0,15.0,21.0,23.0,36 ,,,,,
2011-11-05,12.0,16.0,19.0,24.0,38.0,40 ,,,,,
2011-11-01,9.0,14.0,16.0,19.0,20.0,35 ,,,,,
2011-10-29,11.0,14.0,16.0,25.0,27.0,34 ,,,,,
2011-10-25,6.0,8.0,14.0,18.0,28.0,38 ,,,,,
2011-10-22,1.0,2.0,4.0,13.0,21.0,29 ,,,,,
2011-10-18,8.0,9.0,13.0,19.0,36.0,39 ,,,,,
2011-10-15,6.0,9.0,22.0,29.0,34.0,35 ,,,,,
2011-10-11,7.0,9.0,12.0,13.0,21.0,40 ,,,,,
2011-10-08,10.0,18.0,21.0,30.0,32.0,38 ,,,,,
2011-10-04,4.0,8.0,10.0,11.0,18.0,25 ,,,,,
2011-10-01,11.0,13.0,19.0,21.0,28.0,36 ,,,,,
2011-09-27,2.0,6.0,19.0,21.0,28.0,30 ,,,,,
2011-09-24,5.0,9.0,15.0,19.0,23.0,29 ,,,,,
2011-09-20,12.0,18.0,33.0,35.0,37.0,38 ,,,,,
2011-09-17,4.0,10.0,13.0,16.0,20.0,39 ,,,,,
2011-09-13,4.0,10.0,19.0,33.0,36.0,38 ,,,,,
2011-09-10,3.0,4.0,7.0,29.0,30.0,40 ,,,,,
2011-09-06,3.0,12.0,23.0,25.0,33.0,40 ,,,,,
2011-09-03,3.0,10.0,11.0,15.0,30.0,37 ,,,,,
2011-08-30,21.0,22.0,25.0,26.0,33.0,35 ,,,,,
2011-08-27,5.0,10.0,12.0,25.0,28.0,32 ,,,,,
2011-08-23,10.0,11.0,26.0,30.0,31.0,32 ,,,,,
2011-08-20,15.0,17.0,24.0,27.0,29.0,36 ,,,,,
2011-08-16,3.0,6.0,9.0,16.0,23.0,26 ,,,,,
2011-08-13,7.0,19.0,24.0,28.0,36.0,40 ,,,,,
2011-08-09,4.0,9.0,14.0,18.0,23.0,40 ,,,,,
2011-08-06,6.0,11.0,16.0,17.0,23.0,35 ,,,,,
2011-08-02,2.0,11.0,12.0,23.0,30.0,39 ,,,,,
2011-07-30,1.0,2.0,10.0,20.0,25.0,32 ,,,,,
2011-07-26,5.0,18.0,24.0,25.0,33.0,37 ,,,,,
2011-07-23,1.0,4.0,11.0,17.0,30.0,38 ,,,,,
2011-07-19,8.0,9.0,15.0,27.0,35.0,39 ,,,,,
2011-07-16,4.0,12.0,18.0,25.0,31.0,37 ,,,,,
2011-07-12,1.0,13.0,18.0,19.0,26.0,28 ,,,,,
2011-07-09,1.0,22.0,23.0,30.0,35.0,38 ,,,,,
2011-07-05,1.0,7.0,16.0,32.0,33.0,39 ,,,,,
2011-07-02,6.0,8.0,15.0,22.0,23.0,30 ,,,,,
2011-06-28,2.0,18.0,28.0,32.0,35.0,37 ,,,,,
2011-06-25,7.0,15.0,28.0,30.0,35.0,38 ,,,,,
2011-06-21,1.0,12.0,17.0,25.0,33.0,38 ,,,,,
2011-06-18,10.0,15.0,17.0,27.0,28.0,37 ,,,,,
2011-06-14,2.0,3.0,26.0,27.0,28.0,32 ,,,,,
2011-06-11,6.0,8.0,9.0,10.0,15.0,25 ,,,,,
2011-06-07,8.0,11.0,20.0,30.0,33.0,38 ,,,,,
2011-06-04,6.0,12.0,15.0,20.0,21.0,29 ,,,,,
2011-05-31,10.0,11.0,16.0,17.0,18.0,34 ,,,,,
2011-05-28,3.0,6.0,11.0,19.0,29.0,40 ,,,,,
2011-05-24,1.0,12.0,13.0,15.0,27.0,30 ,,,,,
2011-05-21,2.0,15.0,31.0,36.0,39.0,40 ,,,,,
2011-05-17,3.0,17.0,23.0,28.0,33.0,35 ,,,,,
2011-05-14,10.0,14.0,36.0,37.0,38.0,39 ,,,,,
2011-05-10,5.0,23.0,27.0,29.0,33.0,38 ,,,,,
2011-05-07,5.0,11.0,12.0,27.0,37.0,39 ,,,,,
2011-05-03,3.0,7.0,12.0,22.0,31.0,38 ,,,,,
2011-04-30,2.0,4.0,5.0,15.0,26.0,32 ,,,,,
2011-04-26,4.0,7.0,13.0,15.0,28.0,32 ,,,,,
2011-04-23,1.0,5.0,21.0,23.0,30.0,37 ,,,,,
2011-04-19,6.0,7.0,12.0,30.0,32.0,33 ,,,,,
2011-04-16,3.0,4.0,9.0,27.0,35.0,38 ,,,,,
2011-04-12,1.0,2.0,16.0,24.0,27.0,40 ,,,,,
2011-04-09,1.0,19.0,22.0,26.0,29.0,36 ,,,,,
2011-04-05,3.0,12.0,18.0,26.0,38.0,39 ,,,,,
2011-04-02,2.0,12.0,17.0,19.0,30.0,39 ,,,,,
2011-03-29,13.0,17.0,22.0,23.0,28.0,38 ,,,,,
2011-03-26,3.0,7.0,12.0,28.0,36.0,39 ,,,,,
2011-03-22,4.0,25.0,27.0,29.0,33.0,37 ,,,,,
2011-03-19,1.0,4.0,14.0,29.0,30.0,37 ,,,,,
2011-03-15,3.0,5.0,6.0,12.0,23.0,38 ,,,,,
2011-03-12,2.0,17.0,20.0,23.0,30.0,38 ,,,,,
2011-03-08,3.0,4.0,8.0,21.0,39.0,40 ,,,,,
2011-03-05,1.0,4.0,15.0,21.0,34.0,40 ,,,,,
2011-03-01,1.0,2.0,7.0,12.0,21.0,25 ,,,,,
2011-02-26,6.0,16.0,17.0,21.0,28.0,34 ,,,,,
2011-02-22,1.0,10.0,14.0,20.0,37.0,38 ,,,,,
2011-02-19,8.0,9.0,17.0,18.0,19.0,21 ,,,,,
2011-02-15,8.0,11.0,22.0,29.0,34.0,36 ,,,,,
2011-02-12,3.0,9.0,15.0,24.0,25.0,30 ,,,,,
2011-02-08,3.0,7.0,9.0,17.0,18.0,29 ,,,,,
2011-02-05,10.0,12.0,13.0,16.0,19.0,33 ,,,,,
2011-02-01,5.0,9.0,23.0,24.0,28.0,32 ,,,,,
2011-01-29,3.0,4.0,14.0,18.0,19.0,27 ,,,,,
2011-01-25,2.0,13.0,15.0,30.0,36.0,38 ,,,,,
2011-01-22,1.0,2.0,13.0,22.0,25.0,31 ,,,,,
2011-01-18,6.0,11.0,17.0,22.0,24.0,30 ,,,,,
2011-01-15,1.0,5.0,6.0,27.0,33.0,38 ,,,,,
2011-01-11,3.0,17.0,23.0,31.0,38.0,39 ,,,,,
2011-01-08,15.0,16.0,18.0,20.0,34.0,37 ,,,,,
2011-01-04,22.0,25.0,26.0,32.0,38.0,40 ,,,,,
2011-01-01,5.0,10.0,17.0,24.0,26.0,37 ,,,,,
2010-12-28,8.0,11.0,21.0,25.0,31.0,37 ,,,,,
2010-12-25,1.0,2.0,3.0,14.0,33.0,40 ,,,,,
2010-12-21,4.0,8.0,11.0,12.0,32.0,33 ,,,,,
2010-12-18,15.0,17.0,19.0,27.0,37.0,38 ,,,,,
2010-12-14,1.0,7.0,15.0,31.0,32.0,38 ,,,,,
2010-12-11,5.0,6.0,9.0,14.0,18.0,34 ,,,,,
2010-12-07,3.0,12.0,17.0,18.0,31.0,40 ,,,,,
2010-12-04,11.0,21.0,30.0,35.0,36.0,39 ,,,,,
2010-11-30,6.0,7.0,19.0,24.0,30.0,37 ,,,,,
2010-11-27,12.0,14.0,16.0,29.0,32.0,35 ,,,,,
2010-11-23,5.0,10.0,24.0,25.0,29.0,36 ,,,,,
2010-11-20,1.0,9.0,11.0,22.0,25.0,38 ,,,,,
2010-11-16,3.0,23.0,28.0,30.0,31.0,36 ,,,,,
2010-11-13,3.0,4.0,20.0,23.0,31.0,38 ,,,,,
2010-11-09,7.0,9.0,16.0,18.0,26.0,40 ,,,,,
2010-11-06,8.0,11.0,13.0,18.0,19.0,36 ,,,,,
2010-11-02,1.0,13.0,18.0,25.0,27.0,37 ,,,,,
2010-10-30,8.0,10.0,14.0,15.0,20.0,22 ,,,,,
2010-10-26,3.0,4.0,6.0,7.0,8.0,13 ,,,,,
2010-10-23,15.0,19.0,22.0,35.0,36.0,40 ,,,,,
2010-10-19,1.0,4.0,11.0,22.0,26.0,35 ,,,,,
2010-10-16,3.0,8.0,14.0,15.0,26.0,27 ,,,,,
2010-10-12,2.0,10.0,11.0,16.0,32.0,34 ,,,,,
2010-10-09,21.0,29.0,34.0,37.0,39.0,40 ,,,,,
2010-10-05,5.0,9.0,19.0,30.0,31.0,38 ,,,,,
2010-10-02,3.0,5.0,9.0,15.0,24.0,39 ,,,,,
2010-09-28,11.0,15.0,18.0,25.0,27.0,31 ,,,,,
2010-09-25,5.0,17.0,21.0,22.0,27.0,36 ,,,,,
2010-09-21,3.0,5.0,12.0,16.0,19.0,32 ,,,,,
2010-09-18,1.0,3.0,5.0,12.0,17.0,29 ,,,,,
2010-09-14,11.0,18.0,22.0,28.0,30.0,32 ,,,,,
2010-09-11,1.0,10.0,13.0,25.0,36.0,38 ,,,,,
2010-09-07,4.0,8.0,9.0,16.0,20.0,39 ,,,,,
2010-09-04,1.0,2.0,12.0,21.0,31.0,32 ,,,,,
2010-08-31,1.0,5.0,17.0,31.0,32.0,33 ,,,,,
2010-08-28,4.0,7.0,11.0,17.0,30.0,36 ,,,,,
2010-08-24,3.0,8.0,16.0,17.0,19.0,22 ,,,,,
2010-08-21,6.0,7.0,24.0,25.0,34.0,36 ,,,,,
2010-08-17,8.0,19.0,26.0,29.0,32.0,34 ,,,,,
2010-08-14,3.0,19.0,27.0,30.0,37.0,39 ,,,,,
2010-08-10,6.0,11.0,15.0,29.0,31.0,40 ,,,,,
2010-08-07,1.0,4.0,10.0,13.0,20.0,37 ,,,,,
2010-08-03,2.0,12.0,13.0,24.0,27.0,40 ,,,,,
2010-07-31,3.0,15.0,17.0,18.0,32.0,40 ,,,,,
2010-07-27,7.0,24.0,31.0,33.0,36.0,38 ,,,,,
2010-07-24,2.0,5.0,13.0,20.0,28.0,29 ,,,,,
2010-07-20,3.0,6.0,17.0,21.0,38.0,39 ,,,,,
2010-07-17,4.0,8.0,11.0,16.0,25.0,29 ,,,,,
2010-07-13,1.0,21.0,24.0,30.0,33.0,39 ,,,,,
2010-07-10,14.0,21.0,26.0,31.0,34.0,39 ,,,,,
2010-07-06,3.0,21.0,28.0,30.0,31.0,34 ,,,,,
2010-07-03,7.0,8.0,21.0,33.0,34.0,37 ,,,,,
2010-06-29,2.0,8.0,10.0,23.0,30.0,31 ,,,,,
2010-06-26,5.0,16.0,23.0,29.0,35.0,37 ,,,,,
2010-06-22,6.0,10.0,20.0,28.0,29.0,35 ,,,,,
2010-06-19,2.0,3.0,11.0,26.0,27.0,33 ,,,,,
2010-06-15,4.0,5.0,21.0,22.0,36.0,37 ,,,,,
2010-06-12,2.0,15.0,18.0,29.0,38.0,39 ,,,,,
2010-06-08,1.0,7.0,8.0,18.0,20.0,34 ,,,,,
2010-06-05,1.0,6.0,13.0,24.0,26.0,40 ,,,,,
2010-06-01,18.0,24.0,29.0,31.0,35.0,40 ,,,,,
2010-05-29,5.0,7.0,10.0,15.0,26.0,37 ,,,,,
2010-05-25,12.0,15.0,28.0,34.0,38.0,40 ,,,,,
2010-05-22,9.0,12.0,16.0,29.0,35.0,36 ,,,,,
2010-05-18,9.0,22.0,23.0,28.0,30.0,40 ,,,,,
2010-05-15,11.0,18.0,30.0,35.0,36.0,40 ,,,,,
2010-05-11,1.0,33.0,35.0,36.0,37.0,40 ,,,,,
2010-05-08,6.0,7.0,11.0,33.0,39.0,40 ,,,,,
2010-05-04,7.0,17.0,24.0,31.0,33.0,35 ,,,,,
2010-04-30,9.0,25.0,27.0,29.0,30.0,40 ,,,,,
2010-04-29,10.0,16.0,19.0,23.0,37.0,38 ,,,,,
2010-04-28,1.0,3.0,26.0,31.0,32.0,38 ,,,,,
2010-04-27,5.0,14.0,16.0,26.0,36.0,38 ,,,,,
2010-04-26,12.0,13.0,15.0,24.0,30.0,37 ,,,,,
2010-04-23,2.0,8.0,12.0,16.0,23.0,31 ,,,,,
2010-04-22,3.0,12.0,32.0,33.0,37.0,40 ,,,,,
2010-04-21,7.0,14.0,30.0,34.0,36.0,39 ,,,,,
2010-04-20,7.0,11.0,24.0,26.0,28.0,33 ,,,,,
2010-04-19,5.0,10.0,17.0,18.0,23.0,31 ,,,,,
2010-04-16,7.0,13.0,30.0,35.0,36.0,40 ,,,,,
2010-04-15,21.0,25.0,28.0,30.0,36.0,40 ,,,,,
2010-04-14,3.0,9.0,21.0,24.0,28.0,40 ,,,,,
2010-04-13,1.0,5.0,25.0,26.0,30.0,36 ,,,,,
2010-04-12,11.0,17.0,19.0,26.0,29.0,36 ,,,,,
2010-04-09,13.0,16.0,17.0,19.0,29.0,40 ,,,,,
2010-04-08,17.0,30.0,32.0,37.0,38.0,40 ,,,,,
2010-04-07,5.0,10.0,13.0,16.0,26.0,40 ,,,,,
2010-04-06,2.0,15.0,16.0,19.0,22.0,27 ,,,,,
2010-04-05,5.0,7.0,17.0,25.0,27.0,30 ,,,,,
2010-04-02,6.0,14.0,20.0,22.0,30.0,36 ,,,,,
2010-04-01,3.0,7.0,9.0,15.0,37.0,38 ,,,,,
2010-03-31,3.0,15.0,16.0,30.0,34.0,40 ,,,,,
2010-03-30,13.0,14.0,15.0,16.0,19.0,36 ,,,,,
2010-03-29,10.0,21.0,22.0,23.0,26.0,32 ,,,,,
2010-03-26,18.0,21.0,23.0,25.0,36.0,38 ,,,,,
2010-03-25,7.0,9.0,22.0,34.0,38.0,40 ,,,,,
2010-03-24,3.0,5.0,8.0,16.0,38.0,39 ,,,,,
2010-03-23,2.0,3.0,13.0,15.0,30.0,40 ,,,,,
2010-03-22,8.0,10.0,26.0,27.0,28.0,29 ,,,,,
2010-03-19,3.0,12.0,14.0,20.0,21.0,25 ,,,,,
2010-03-18,1.0,3.0,9.0,16.0,28.0,39 ,,,,,
2010-03-17,1.0,8.0,11.0,15.0,33.0,36 ,,,,,
2010-03-16,1.0,6.0,8.0,29.0,30.0,38 ,,,,,
2010-03-15,4.0,8.0,9.0,16.0,17.0,40 ,,,,,
2010-03-12,6.0,19.0,22.0,26.0,38.0,39 ,,,,,
2010-03-11,6.0,9.0,13.0,18.0,19.0,28 ,,,,,
2010-03-10,4.0,7.0,8.0,16.0,17.0,21 ,,,,,
2010-03-09,3.0,6.0,7.0,14.0,20.0,39 ,,,,,
2010-03-08,6.0,15.0,33.0,37.0,38.0,39 ,,,,,
2010-03-05,3.0,8.0,16.0,21.0,22.0,28 ,,,,,
2010-03-04,1.0,7.0,8.0,15.0,30.0,34 ,,,,,
2010-03-03,18.0,22.0,25.0,28.0,30.0,35 ,,,,,
2010-03-02,7.0,8.0,9.0,13.0,16.0,31 ,,,,,
2010-03-01,2.0,7.0,8.0,13.0,25.0,26 ,,,,,
2010-02-26,3.0,4.0,5.0,22.0,31.0,35 ,,,,,
2010-02-25,1.0,2.0,7.0,13.0,14.0,16 ,,,,,
2010-02-24,1.0,3.0,16.0,20.0,21.0,31 ,,,,,
2010-02-23,2.0,14.0,21.0,31.0,35.0,39 ,,,,,
2010-02-22,4.0,11.0,12.0,22.0,31.0,38 ,,,,,
2010-02-19,8.0,15.0,21.0,24.0,35.0,37 ,,,,,
2010-02-18,7.0,13.0,28.0,29.0,32.0,40 ,,,,,
2010-02-17,2.0,5.0,19.0,20.0,29.0,34 ,,,,,
2010-02-16,9.0,16.0,31.0,32.0,34.0,40 ,,,,,
2010-02-15,13.0,15.0,26.0,29.0,31.0,36 ,,,,,
2010-02-12,5.0,9.0,10.0,14.0,17.0,19 ,,,,,
2010-02-11,10.0,26.0,28.0,35.0,36.0,40 ,,,,,
2010-02-10,3.0,9.0,11.0,19.0,20.0,34 ,,,,,
2010-02-09,2.0,17.0,19.0,24.0,29.0,33 ,,,,,
2010-02-08,3.0,9.0,19.0,31.0,33.0,36 ,,,,,
2010-02-05,3.0,15.0,17.0,30.0,31.0,37 ,,,,,
2010-02-04,2.0,7.0,16.0,19.0,20.0,24 ,,,,,
2010-02-03,10.0,13.0,15.0,31.0,34.0,38 ,,,,,
2010-02-02,9.0,23.0,29.0,37.0,39.0,40 ,,,,,
2010-02-01,1.0,3.0,10.0,12.0,19.0,33 ,,,,,
2010-01-29,6.0,13.0,16.0,20.0,23.0,27 ,,,,,
2010-01-28,7.0,8.0,16.0,24.0,28.0,38 ,,,,,
2010-01-27,16.0,18.0,23.0,29.0,30.0,34 ,,,,,
2010-01-26,7.0,14.0,17.0,19.0,29.0,37 ,,,,,
2010-01-25,2.0,7.0,11.0,12.0,35.0,37 ,,,,,
2010-01-22,11.0,15.0,18.0,20.0,28.0,30 ,,,,,
2010-01-21,9.0,18.0,27.0,28.0,33.0,36 ,,,,,
2010-01-20,10.0,21.0,22.0,32.0,38.0,39 ,,,,,
2010-01-19,3.0,18.0,21.0,29.0,35.0,40 ,,,,,
2010-01-18,4.0,5.0,20.0,21.0,25.0,36 ,,,,,
2010-01-15,5.0,7.0,12.0,15.0,24.0,29 ,,,,,
2010-01-14,14.0,21.0,27.0,31.0,32.0,34 ,,,,,
2010-01-13,4.0,10.0,20.0,25.0,26.0,27 ,,,,,
2010-01-12,10.0,11.0,14.0,25.0,30.0,32 ,,,,,
2010-01-11,2.0,8.0,10.0,28.0,32.0,33 ,,,,,
2010-01-08,3.0,4.0,26.0,27.0,37.0,39 ,,,,,
2010-01-07,1.0,2.0,9.0,16.0,25.0,35 ,,,,,
2010-01-06,5.0,21.0,22.0,31.0,32.0,37 ,,,,,
2010-01-05,7.0,14.0,24.0,26.0,30.0,38 ,,,,,
2010-01-04,2.0,17.0,22.0,24.0,35.0,36 ,,,,,
2010-01-01,1.0,10.0,17.0,20.0,22.0,33 ,,,,,
2009-12-31,2.0,8.0,26.0,27.0,38.0,39 ,,,,,
2009-12-30,15.0,20.0,27.0,29.0,33.0,39 ,,,,,
2009-12-29,5.0,7.0,10.0,15.0,19.0,27 ,,,,,
2009-12-28,4.0,10.0,15.0,24.0,32.0,40 ,,,,,
2009-12-25,1.0,11.0,22.0,25.0,29.0,40 ,,,,,
2009-12-24,4.0,12.0,24.0,30.0,35.0,36 ,,,,,
2009-12-23,3.0,4.0,7.0,12.0,21.0,29 ,,,,,
2009-12-22,2.0,9.0,20.0,25.0,37.0,40 ,,,,,
2009-12-21,5.0,9.0,10.0,17.0,37.0,40 ,,,,,
2009-12-18,4.0,11.0,17.0,20.0,25.0,39 ,,,,,
2009-12-17,9.0,21.0,25.0,26.0,28.0,34 ,,,,,
2009-12-16,11.0,20.0,27.0,32.0,36.0,38 ,,,,,
2009-12-15,8.0,16.0,24.0,26.0,33.0,39 ,,,,,
2009-12-14,1.0,14.0,22.0,23.0,33.0,36 ,,,,,
2009-12-11,11.0,18.0,19.0,24.0,34.0,39 ,,,,,
2009-12-10,8.0,11.0,21.0,24.0,30.0,36 ,,,,,
2009-12-09,3.0,11.0,15.0,21.0,32.0,37 ,,,,,
2009-12-08,1.0,17.0,18.0,24.0,30.0,37 ,,,,,
2009-12-07,1.0,2.0,5.0,8.0,9.0,23 ,,,,,
2009-12-04,6.0,16.0,18.0,20.0,24.0,29 ,,,,,
2009-12-03,1.0,3.0,7.0,9.0,16.0,19 ,,,,,
2009-12-02,1.0,10.0,14.0,26.0,32.0,33 ,,,,,
2009-12-01,4.0,7.0,10.0,11.0,13.0,14 ,,,,,
2009-11-30,3.0,6.0,8.0,20.0,25.0,31 ,,,,,
2009-11-27,15.0,18.0,19.0,21.0,25.0,40 ,,,,,
2009-11-26,4.0,13.0,20.0,23.0,29.0,40 ,,,,,
2009-11-25,1.0,18.0,26.0,35.0,36.0,37 ,,,,,
2009-11-24,6.0,14.0,22.0,28.0,32.0,37 ,,,,,
2009-11-23,8.0,11.0,16.0,20.0,25.0,34 ,,,,,
2009-11-20,12.0,13.0,17.0,30.0,34.0,40 ,,,,,
2009-11-19,4.0,7.0,14.0,19.0,21.0,36 ,,,,,
2009-11-18,7.0,16.0,21.0,29.0,30.0,39 ,,,,,
2009-11-17,1.0,11.0,13.0,15.0,27.0,31 ,,,,,
2009-11-16,11.0,12.0,21.0,32.0,38.0,40 ,,,,,
2009-11-13,19.0,23.0,26.0,29.0,36.0,40 ,,,,,
2009-11-12,3.0,4.0,13.0,16.0,23.0,29 ,,,,,
2009-11-11,18.0,21.0,28.0,31.0,34.0,38 ,,,,,
2009-11-10,2.0,15.0,18.0,21.0,29.0,37 ,,,,,
2009-11-09,3.0,6.0,18.0,21.0,33.0,35 ,,,,,
2009-11-06,5.0,14.0,19.0,29.0,35.0,40 ,,,,,
2009-11-05,1.0,4.0,7.0,8.0,29.0,33 ,,,,,
2009-11-04,4.0,7.0,21.0,22.0,28.0,33 ,,,,,
2009-11-03,1.0,4.0,19.0,24.0,29.0,39 ,,,,,
2009-11-02,2.0,5.0,12.0,22.0,32.0,39 ,,,,,
2009-10-30,5.0,7.0,28.0,33.0,38.0,39 ,,,,,
2009-10-29,15.0,18.0,27.0,30.0,37.0,40 ,,,,,
2009-10-28,3.0,7.0,21.0,22.0,23.0,38 ,,,,,
2009-10-27,3.0,12.0,22.0,33.0,35.0,37 ,,,,,
2009-10-26,7.0,9.0,21.0,24.0,34.0,38 ,,,,,
2009-10-23,4.0,16.0,23.0,24.0,33.0,39 ,,,,,
2009-10-22,9.0,13.0,20.0,24.0,28.0,29 ,,,,,
2009-10-21,12.0,15.0,16.0,31.0,37.0,40 ,,,,,
2009-10-20,3.0,5.0,22.0,24.0,31.0,37 ,,,,,
2009-10-19,7.0,10.0,15.0,20.0,25.0,32 ,,,,,
2009-10-16,26.0,30.0,33.0,36.0,38.0,40 ,,,,,
2009-10-15,3.0,5.0,7.0,9.0,20.0,25 ,,,,,
2009-10-14,4.0,5.0,6.0,14.0,16.0,22 ,,,,,
